s1,s2,temporal_dis,spatial_dis
53,66,418206.49277777766,0.0
53,67,510385.54638888896,0.0
53,68,1745981.0477777775,0.0
53,69,441426.1552777777,0.0
53,70,699293.5536111111,0.0
53,71,3051877.674166667,0.0
53,72,1200033.9541666666,0.0
53,73,699293.5536111111,0.0
53,74,512171.789722222,0.0
53,75,512171.789722222,0.0
53,76,1615302.3538888888,0.0
53,77,2691230.8913888894,0.0
53,78,2275418.158055555,0.0
53,79,2727188.641944444,0.0
53,80,4313668.355,0.0
53,81,699293.5536111111,0.0
53,82,447157.3205555555,0.0
53,83,699293.5536111111,0.0
53,84,699293.5536111111,0.0
53,85,1858719.9902777777,0.0
53,86,968207.0227777779,0.0
53,87,1501156.8747222228,0.0
53,88,789805.4641666666,0.0
53,89,1323944.6380555555,0.0
53,90,512171.789722222,0.0
53,91,512171.789722222,0.0
53,92,7317429.626944447,0.0
53,93,1184751.8358333334,0.0
53,94,887210.8233333332,0.0
53,95,1077453.8752777777,0.0
53,96,626596.112777778,0.0
53,97,557047.8997222221,0.0
53,98,2029378.5094444442,0.0
53,99,586481.1491666667,0.0
53,100,805870.607222222,0.0
53,101,544905.7277777776,0.0
53,102,5317076.694444444,0.0
53,103,5127904.529444443,0.0
53,104,383972.9352777777,0.0
53,105,2246001.9625,0.0
53,106,1143164.3177777778,0.0
53,107,943330.0547222218,0.0
53,108,7863874.716666669,0.0
53,109,3750776.023055556,0.0
53,110,4592257.588055555,0.0
53,111,373902.14,0.0
53,112,2105200.0549999997,0.0
53,113,3349178.0516666668,0.0
53,114,3148848.387222223,0.0
53,115,512171.789722222,0.0
53,116,2568829.8825000008,0.0
53,117,449674.42833333346,0.0
53,118,499043.28111111105,0.0
53,119,227960.90805555563,0.0
53,120,271261.4352777778,0.0
53,121,4313668.355,0.0
53,122,4313668.355,0.0
53,123,4313668.355,0.0
53,124,956710.3577777778,0.0
53,125,3002698.0574999996,0.0
53,126,1604467.9761111108,0.0
53,127,1679125.4413888888,0.0
53,128,1520758.0941666663,0.0
53,129,1829376.2491666665,0.0
53,130,638207.9672222221,0.0
53,131,512171.789722222,0.0
53,132,1432906.6625,0.0
53,133,772277.5758333332,0.0
53,134,1136642.8991666667,0.0
53,135,798334.6955555556,0.0
53,136,1373244.7408333332,0.0
53,137,815733.6294444446,0.0
53,138,393580.4244444444,0.0
53,139,6825858.524444446,0.0
53,140,953091.4091666667,0.0
53,141,4313668.355,0.0
53,142,4313668.355,0.0
53,143,8392391.618055556,0.0
53,144,2858987.825277778,0.0
53,145,1723835.1497222222,0.0
53,146,3084854.268333333,0.0
53,147,9506458.709444445,0.0
53,148,826262.416111111,0.0
53,149,3750776.023055556,0.0
53,150,486775.9191666666,278.9
53,151,1337745.4680555556,0.0
53,152,1163869.370277778,0.0
53,153,1744293.2591666665,0.0
53,154,6644105.234444443,0.0
53,155,9458304.661666665,0.0
53,156,3533826.228055556,0.0
53,157,1634763.8694444443,0.0
53,158,1221538.4761111112,0.0
53,159,699293.5536111111,0.0
53,160,2917767.822777778,0.0
53,161,4097779.915277778,0.0
53,162,6856905.231666667,0.0
53,163,521332.3061111111,0.0
53,164,553707.3958333333,0.0
53,165,800124.2136111112,0.0
53,166,4764678.711388888,0.0
53,167,234933.12305555557,0.0
53,168,1519262.776944444,0.0
53,169,8111485.671944443,0.0
54,55,782882.9933333333,0.0
54,56,282480.3713888889,318.3
54,57,372271.8072222222,0.0
54,58,341396.22055555566,0.0
54,59,254474.80111111113,0.0
54,60,619793.688611111,0.0
54,61,4681297.111388888,0.0
54,62,3266247.3294444433,0.0
54,63,2410376.256666667,0.0
54,64,1254941.135555555,0.0
54,65,819388.5522222222,0.0
54,66,188252.15638888883,0.0
54,67,189802.08833333338,0.0
54,68,1346590.1208333333,0.0
54,69,205525.84055555554,0.0
54,70,782882.9933333333,0.0
54,71,3343347.65111111,0.0
54,72,775286.0311111115,0.0
54,73,782882.9933333333,0.0
54,74,311517.92944444437,0.0
54,75,311517.92944444437,0.0
54,76,1472175.4352777777,0.0
54,77,2743833.932777779,0.0
54,78,2390274.0044444446,0.0
54,79,2104408.2733333334,0.0
54,80,4681297.111388888,0.0
54,81,782882.9933333333,0.0
54,82,329857.0369444444,0.0
54,83,782882.9933333333,0.0
54,84,782882.9933333333,0.0
54,85,1468832.7600000005,0.0
54,86,1169936.9369444447,0.0
54,87,1056152.5133333332,0.0
54,88,417688.2549999999,0.0
54,89,1086534.1766666668,0.0
54,90,311517.92944444437,0.0
54,91,311517.92944444437,0.0
54,92,6603223.111666666,0.0
54,93,1053728.6149999998,0.0
54,94,774366.4530555555,0.0
54,95,721799.962222222,0.0
54,96,375951.9363888889,0.0
54,97,312805.415,0.0
54,98,1634942.8675000006,0.0
54,99,350374.03166666673,0.0
54,100,346547.3047222221,0.0
54,101,443763.06305555545,0.0
54,102,4784191.658055555,0.0
54,103,4628715.088055556,0.0
54,104,116931.13611111112,0.0
54,105,1723683.6666666667,0.0
54,106,890578.054722222,0.0
54,107,426304.33388888894,0.0
54,108,7143789.577499999,0.0
54,109,3266247.3294444433,0.0
54,110,4034503.206666668,0.0
54,111,390979.4102777777,0.0
54,112,1693429.0808333335,0.0
54,113,2924835.579722222,0.0
54,114,2557768.9830555553,0.0
54,115,311517.92944444437,0.0
54,116,2174675.265555555,0.0
54,117,313329.4580555555,0.0
54,118,179599.65416666662,0.0
54,119,296211.6616666667,0.0
54,120,252276.60444444447,0.0
54,121,4681297.111388888,0.0
54,122,4681297.111388888,0.0
54,123,4681297.111388888,0.0
54,124,1074944.7641666667,0.0
54,125,3252037.0988888885,0.0
54,126,1717827.7602777774,0.0
54,127,1956541.7333333334,0.0
54,128,1255387.9044444447,0.0
54,129,1322134.5238888888,0.0
54,130,245063.60638888887,0.0
54,131,311517.92944444437,0.0
54,132,1123113.7411111107,0.0
54,133,496531.33944444446,0.0
54,134,890284.1744444445,0.0
54,135,581493.203611111,0.0
54,136,1030190.2377777777,0.0
54,137,822716.1619444445,0.0
54,138,375358.0941666668,0.0
54,139,6182667.177500002,0.0
54,140,462105.8216666667,0.0
54,141,4681297.111388888,0.0
54,142,4681297.111388888,0.0
54,143,9187490.932777777,0.0
54,144,2479377.3344444446,0.0
54,145,1316534.9433333334,0.0
54,146,2755437.3669444453,0.0
54,147,8779561.400277779,0.0
54,148,504759.71361111116,0.0
54,149,3266247.3294444433,0.0
54,150,298078.1094444444,0.0
54,151,1399023.4355555556,0.0
54,152,1393280.355,0.0
54,153,1646984.638333333,0.0
54,154,6044231.614166668,0.0
54,155,8704629.894722223,0.0
54,156,2971395.1277777776,0.0
54,157,1815845.3097222224,0.0
54,158,1139398.5530555556,0.0
54,159,782882.9933333333,0.0
54,160,3077115.4902777774,0.0
54,161,4308619.248888887,0.0
54,162,6223195.549166666,0.0
54,163,408725.8180555556,0.0
54,164,749647.4716666666,0.0
54,165,421042.56666666677,0.0
54,166,4299438.366111111,0.0
54,167,219584.69055555545,0.0
54,168,1680422.3283333336,0.0
54,169,7425315.475,0.0
55,56,597285.8380555557,0.0
55,57,1605816.0377777773,0.0
55,58,1858186.2511111111,0.0
55,59,939244.9433333334,0.0
55,60,2501419.4797222232,0.0
55,61,1713341.4930555555,0.0
55,62,6853273.694444446,0.0
55,63,1595585.2561111115,0.0
55,64,593588.8272222221,0.0
55,65,610878.6666666667,0.0
55,66,706090.3952777779,313.3
55,67,1023023.21,0.0
55,68,3900403.354166665,0.0
55,69,624792.9555555554,0.0
55,70,0.0,0.0
55,71,1512222.933888889,0.0
55,72,691852.6477777779,0.0
55,73,0.0,0.0
55,74,1713887.194444445,0.0
55,75,1713887.194444445,0.0
55,76,577149.2047222225,0.0
55,77,1301411.737777778,0.0
55,78,3882662.0561111113,0.0
55,79,5164778.481666666,0.0
55,80,1713341.4930555555,0.0
55,81,0.0,0.0
55,82,1699185.6313888887,0.0
55,83,0.0,0.0
55,84,0.0,0.0
55,85,4063065.7505555553,0.0
55,86,515769.211388889,0.0
55,87,3361632.0544444434,0.0
55,88,2051679.2877777778,0.0
55,89,3299404.474444444,0.0
55,90,1713887.194444445,0.0
55,91,1713887.194444445,0.0
55,92,11502500.055000003,0.0
55,93,411534.97388888884,0.0
55,94,2742893.644722222,0.0
55,95,2725407.5544444434,0.0
55,96,1966093.0136111118,0.0
55,97,1434033.1749999998,0.0
55,98,4407047.464166667,0.0
55,99,1658342.4644444445,0.0
55,100,1818996.5963888888,0.0
55,101,1166134.7280555556,0.0
55,102,9075666.346944446,0.0
55,103,8842348.129722223,0.0
55,104,933385.7655555557,0.0
55,105,4579658.659444444,0.0
55,106,782518.6058333332,0.0
55,107,1846817.086666667,0.0
55,108,12204537.74916667,0.0
55,109,6853273.694444446,0.0
55,110,8022959.862777779,0.0
55,111,275282.943611111,0.0
55,112,4585036.639166666,0.0
55,113,6428404.889166667,0.0
55,114,5883936.290833332,0.0
55,115,1713887.194444445,0.0
55,116,5258406.819444445,0.0
55,117,527948.3191666666,0.0
55,118,809169.7536111111,0.0
55,119,600214.0455555555,0.0
55,120,1304601.918888889,0.0
55,121,1713341.4930555555,0.0
55,122,1713341.4930555555,0.0
55,123,1713341.4930555555,0.0
55,124,25494.67361111111,0.0
55,125,912079.3627777775,0.0
55,126,381658.3891666666,0.0
55,127,962007.5833333335,0.0
55,128,3671285.449444445,0.0
55,129,3842734.832222222,0.0
55,130,1031846.4552777777,0.0
55,131,1713887.194444445,0.0
55,132,751272.5511111113,0.0
55,133,1105480.3127777777,0.0
55,134,440397.1838888889,0.0
55,135,1897043.628611111,0.0
55,136,619818.4566666668,0.0
55,137,343812.4275000001,0.0
55,138,602311.3858333332,0.0
55,139,10942169.5775,0.0
55,140,2163380.3572222227,0.0
55,141,1713341.4930555555,0.0
55,142,1713341.4930555555,0.0
55,143,5465103.30111111,0.0
55,144,5735512.65,0.0
55,145,3794987.392222222,0.0
55,146,6016381.820833331,0.0
55,147,14314019.697500002,0.0
55,148,2264207.834166667,0.0
55,149,6853273.694444446,0.0
55,150,1704895.4711111109,0.0
55,151,260812.9855555556,0.0
55,152,314163.1861111112,0.0
55,153,645532.4416666664,0.0
55,154,10782960.126944443,0.0
55,155,14230711.572500002,0.0
55,156,6504560.083888887,0.0
55,157,621580.1780555556,0.0
55,158,225118.68472222215,0.0
55,159,0.0,0.0
55,160,1194420.744722222,0.0
55,161,1820398.1244444444,0.0
55,162,10977632.751944443,0.0
55,163,1293720.8619444445,0.0
55,164,144561.68444444443,0.0
55,165,1989810.7249999996,0.0
55,166,8359505.65611111,0.0
55,167,1200116.7894444447,0.0
55,168,577229.5866666668,0.0
55,169,12565891.55,0.0
56,57,356211.2291666666,297.9
56,58,980446.2541666667,0.0
56,59,586716.9286111109,0.0
56,60,1106020.5927777784,0.0
56,61,3693688.225555555,0.0
56,62,4685358.501944444,0.0
56,63,1226151.5458333334,0.0
56,64,943295.8558333331,0.0
56,65,800457.7636111111,0.0
56,66,358464.78944444447,0.0
56,67,513204.38194444455,0.0
56,68,2085928.9749999996,0.0
56,69,627897.5002777777,0.0
56,70,597285.8380555557,0.0
56,71,2059284.2430555562,0.0
56,72,858786.1386111112,0.0
56,73,597285.8380555557,0.0
56,74,928599.2102777776,0.0
56,75,928599.2102777776,0.0
56,76,1146340.7716666665,0.0
56,77,1558028.2097222218,0.0
56,78,2400058.354166667,0.0
56,79,3250756.555833333,0.0
56,80,3693688.225555555,0.0
56,81,597285.8380555557,0.0
56,82,724149.3644444447,0.0
56,83,597285.8380555557,0.0
56,84,597285.8380555557,0.0
56,85,2466290.165833334,0.0
56,86,523496.82888888917,0.0
56,87,1751749.1930555557,0.0
56,88,997957.6036111112,0.0
56,89,1888601.8558333335,0.0
56,90,928599.2102777776,0.0
56,91,928599.2102777776,0.0
56,92,8612076.10972222,0.0
56,93,1323310.3936111112,0.0
56,94,1362936.5383333329,0.0
56,95,1681764.6047222223,0.0
56,96,784066.5527777777,0.0
56,97,551196.6508333334,0.0
56,98,2775505.248333333,0.0
56,99,569865.7302777778,0.0
56,100,889176.6716666666,0.0
56,101,360183.78833333333,0.0
56,102,6297150.5911111105,0.0
56,103,6085996.933888888,0.0
56,104,386312.6047222222,0.0
56,105,2786493.003611111,0.0
56,106,729783.1622222221,0.0
56,107,1008606.9325000001,0.0
56,108,9190093.43388889,0.0
56,109,4685358.501944444,0.0
56,110,5466722.733055556,0.0
56,111,452564.2705555555,0.0
56,112,2708168.5611111107,0.0
56,113,4255269.123333333,0.0
56,114,3805604.79,0.0
56,115,928599.2102777776,0.0
56,116,3387947.743055555,0.0
56,117,198382.36722222227,0.0
56,118,374403.038888889,0.0
56,119,397661.8130555556,0.0
56,120,569202.9513888889,0.0
56,121,3693688.225555555,0.0
56,122,3693688.225555555,0.0
56,123,3693688.225555555,0.0
56,124,791783.6227777777,0.0
56,125,2424522.0963888885,0.0
56,126,1218843.4122222224,0.0
56,127,1237996.678055555,0.0
56,128,2156041.203055556,0.0
56,129,2479816.734722222,0.0
56,130,658172.2672222222,0.0
56,131,928599.2102777776,0.0
56,132,1021892.8213888891,0.0
56,133,268070.3630555555,0.0
56,134,1027414.4813888889,0.0
56,135,551844.9683333333,0.0
56,136,1003828.6280555555,0.0
56,137,298458.71166666655,0.0
56,138,116432.58333333328,0.0
56,139,8105839.292777779,0.0
56,140,1033464.2025000001,0.0
56,141,3693688.225555555,0.0
56,142,3693688.225555555,0.0
56,143,6755663.850833334,0.0
56,144,3739077.6280555557,0.0
56,145,2348003.909166667,0.0
56,146,3899854.1150000007,0.0
56,147,10909467.155555557,0.0
56,148,1001824.2583333332,0.0
56,149,4685358.501944444,0.0
56,150,763485.6413888889,0.0
56,151,1290590.5213888893,0.0
56,152,771040.305277778,0.0
56,153,1390103.171944445,0.0
56,154,7739117.849444444,0.0
56,155,10861846.110555556,0.0
56,156,4394752.33361111,0.0
56,157,906950.7011111111,0.0
56,158,972053.9055555554,0.0
56,159,597285.8380555557,0.0
56,160,1953419.0083333333,0.0
56,161,2941319.6075000004,0.0
56,162,8133841.673333334,0.0
56,163,241477.63444444438,0.0
56,164,452216.6591666666,0.0
56,165,1038633.9441666666,0.0
56,166,5716680.818611113,0.0
56,167,653771.3858333335,0.0
56,168,805657.8097222224,0.0
56,169,9451961.520833336,0.0
57,58,598017.8811111111,0.0
57,59,818176.7438888891,0.0
57,60,315808.36138888885,0.0
57,61,6208110.450277777,0.0
57,62,2682482.2266666656,0.0
57,63,2015536.0672222215,0.0
57,64,1916775.769999999,0.0
57,65,1730895.9694444446,0.0
57,66,661783.4919444444,0.0
57,67,614902.2461111109,0.0
57,68,849536.4691666667,293.5
57,69,987241.4422222222,0.0
57,70,1605816.0377777773,0.0
57,71,3875214.835555556,0.0
57,72,1700731.8527777777,0.0
57,73,1605816.0377777773,0.0
57,74,431239.45999999996,0.0
57,75,431239.45999999996,0.0
57,76,2395699.456388889,0.0
57,77,3105400.1394444443,0.0
57,78,1592446.3755555558,0.0
57,79,1749790.3961111114,0.0
57,80,6208110.450277777,0.0
57,81,1605816.0377777773,0.0
57,82,230290.80583333335,0.0
57,83,1605816.0377777773,0.0
57,84,1605816.0377777773,0.0
57,85,1152412.9450000003,0.0
57,86,1455349.4525000001,0.0
57,87,724508.3111111112,0.0
57,88,439540.618888889,0.0
57,89,779006.2405555556,0.0
57,90,431239.45999999996,0.0
57,91,431239.45999999996,0.0
57,92,5769823.676111111,0.0
57,93,2431346.435555556,0.0
57,94,485913.92194444453,0.0
57,95,912589.7477777778,0.0
57,96,261635.031388889,0.0
57,97,248938.83888888883,0.0
57,98,1434762.9730555555,0.0
57,99,178038.29722222226,0.0
57,100,493726.22138888884,0.0
57,101,257262.86305555547,0.0
57,102,3824992.0758333327,0.0
57,103,3649416.718611112,0.0
57,104,399322.36166666675,0.0
57,105,1398664.8800000004,0.0
57,106,1313847.656944444,0.0
57,107,667938.0344444445,0.0
57,108,6213842.015277777,0.0
57,109,2682482.2266666656,0.0
57,110,3212919.953888889,0.0
57,111,1051911.8975,0.0
57,112,1296881.3997222222,0.0
57,113,2391108.0352777783,0.0
57,114,2092840.884166666,0.0
57,115,431239.45999999996,0.0
57,116,1797398.5622222223,0.0
57,117,590647.8430555555,0.0
57,118,666806.5219444444,0.0
57,119,825756.6555555556,0.0
57,120,458683.64055555576,0.0
57,121,6208110.450277777,0.0
57,122,6208110.450277777,0.0
57,123,6208110.450277777,0.0
57,124,1984092.994722223,0.0
57,125,4460644.650555557,0.0
57,126,2543716.7213888885,0.0
57,127,2266388.4161111107,0.0
57,128,973579.8150000001,0.0
57,129,1339369.8033333328,0.0
57,130,820379.4519444443,0.0
57,131,431239.45999999996,0.0
57,132,2019468.1766666668,0.0
57,133,468547.1561111112,0.0
57,134,2057244.3327777775,0.0
57,135,158409.67861111113,0.0
57,136,2025203.956666666,0.0
57,137,1141229.1852777775,0.0
57,138,582227.6541666666,0.0
57,139,5344354.872500002,0.0
57,140,605289.9555555556,0.0
57,141,6208110.450277777,0.0
57,142,6208110.450277777,0.0
57,143,9617527.220555555,0.0
57,144,2037871.6922222232,0.0
57,145,1140504.1866666665,0.0
57,146,2057038.124166667,0.0
57,147,7565030.16638889,0.0
57,148,307401.47305555554,0.0
57,149,2682482.2266666656,0.0
57,150,306002.62833333336,0.0
57,151,2648415.604444445,0.0
57,152,1972716.7422222216,0.0
57,153,2658020.3605555557,0.0
57,154,4961525.365833333,0.0
57,155,7542473.91638889,0.0
57,156,2519526.4188888893,0.0
57,157,2198423.5669444446,0.0
57,158,2206663.4208333334,0.0
57,159,1605816.0377777773,0.0
57,160,3814762.2075000005,0.0
57,161,5173092.957222223,0.0
57,162,5356026.072500002,0.0
57,163,128801.3547222222,0.0
57,164,1294964.1244444447,0.0
57,165,584610.3338888888,0.0
57,166,3371012.5416666674,0.0
57,167,450803.53833333333,0.0
57,168,2044789.565,0.0
57,169,6395692.4661111105,0.0
58,59,290655.2733333334,305.7
58,60,302810.24194444437,0.0
58,61,6925703.983055556,0.0
58,62,2002221.2511111114,0.0
58,63,3878148.2566666664,0.0
58,64,2020571.2622222223,0.0
58,65,1386098.6450000005,0.0
58,66,406482.7691666668,0.0
58,67,198468.89611111104,294.4
58,68,626834.0502777777,0.0
58,69,534314.6572222221,0.0
58,70,1858186.2511111111,0.0
58,71,4939364.843333333,0.0
58,72,1196369.4983333333,0.0
58,73,1858186.2511111111,0.0
58,74,216961.12333333323,0.0
58,75,216961.12333333323,0.0
58,76,2314237.218611111,0.0
58,77,4161008.4627777776,0.0
58,78,2014201.6105555557,0.0
58,79,933911.4438888885,0.0
58,80,6925703.983055556,0.0
58,81,1858186.2511111111,0.0
58,82,383885.98305555555,0.0
58,83,1858186.2511111111,0.0
58,84,1858186.2511111111,0.0
58,85,723388.4311111112,0.0
58,86,2221775.777500001,0.0
58,87,385545.01166666654,0.0
58,88,84685.75333333333,0.0
58,89,603730.3444444444,0.0
58,90,216961.12333333323,0.0
58,91,216961.12333333323,0.0
58,92,4593959.097777776,0.0
58,93,1935408.6205555554,0.0
58,94,538233.3180555556,0.0
58,95,259702.15222222218,0.0
58,96,206175.24972222227,0.0
58,97,419929.3627777777,0.0
58,98,773195.7019444443,0.0
58,99,276564.3038888889,0.0
58,100,43790.845833333326,0.0
58,101,806353.5425000001,0.0
58,102,3242748.2325,0.0
58,103,3131031.6275000013,0.0
58,104,280930.6677777778,0.0
58,105,750098.85,0.0
58,106,1342482.909722222,0.0
58,107,94666.97444444444,0.0
58,108,5095267.135277776,0.0
58,109,2002221.2511111114,0.0
58,110,2581783.51,0.0
58,111,1051527.9591666665,0.0
58,112,908721.9113888886,0.0
58,113,1725477.1080555557,0.0
58,114,1300568.0897222226,0.0
58,115,216961.12333333323,0.0
58,116,1228706.1922222222,0.0
58,117,777989.810277778,0.0
58,118,444755.3636111111,0.0
58,119,840124.0650000001,0.0
58,120,390791.33055555564,0.0
58,121,6925703.983055556,0.0
58,122,6925703.983055556,0.0
58,123,6925703.983055556,0.0
58,124,2292551.3913888894,0.0
58,125,5116540.973333335,0.0
58,126,2956483.7441666676,0.0
58,127,3313517.6344444435,0.0
58,128,737754.8699999999,0.0
58,129,632562.3794444443,0.0
58,130,251172.9552777778,0.0
58,131,216961.12333333323,0.0
58,132,1638697.2005555558,0.0
58,133,838373.6622222222,0.0
58,134,1539726.652777778,0.0
58,135,619816.5169444445,0.0
58,136,1601085.6027777782,0.0
58,137,1877179.6458333335,0.0
58,138,1096846.165833333,0.0
58,139,4312583.6397222215,0.0
58,140,131748.29111111106,0.0
58,141,6925703.983055556,0.0
58,142,6925703.983055556,0.0
58,143,12108681.932777777,0.0
58,144,1420279.0716666663,0.0
58,145,712706.8505555555,0.0
58,146,1734911.868611111,0.0
58,147,6485128.753055557,0.0
58,148,251137.16416666663,0.0
58,149,2002221.2511111114,0.0
58,150,275808.10388888884,0.0
58,151,2621356.0027777776,0.0
58,152,2847708.805,0.0
58,153,2562954.2833333323,0.0
58,154,4237210.958055555,0.0
58,155,6401656.873055557,0.0
58,156,1792921.8555555558,0.0
58,157,3281005.096388889,0.0
58,158,2133994.0230555558,0.0
58,159,1858186.2511111111,0.0
58,160,4695957.295277777,0.0
58,161,6379380.568333333,0.0
58,162,4356162.241388889,0.0
58,163,829596.4874999998,0.0
58,164,1833821.1761111114,0.0
58,165,63753.84333333334,0.0
58,166,2857101.369444444,0.0
58,167,422861.06666666665,0.0
58,168,3100689.0272222226,0.0
58,169,5340073.54222222,0.0
59,60,923073.2363888889,0.0
59,61,4653465.230833334,0.0
59,62,3789753.1294444446,0.0
59,63,3062453.951666666,0.0
59,64,1009811.4477777776,0.0
59,65,455276.07388888893,0.0
59,66,54182.756388888876,0.0
59,67,27359.16888888889,0.0
59,68,1646930.443611111,0.0
59,69,234225.37055555554,0.0
59,70,939244.9433333334,388.2
59,71,3111846.421666667,0.0
59,72,338449.0494444445,0.0
59,73,939244.9433333334,0.0
59,74,651480.7516666667,0.0
59,75,651480.7516666667,0.0
59,76,1048571.8775000002,0.0
59,77,2547502.0222222228,0.0
59,78,2435052.549999999,0.0
59,79,2192648.782777779,0.0
59,80,4653465.230833334,0.0
59,81,939244.9433333334,0.0
59,82,807383.7263888888,0.0
59,83,939244.9433333334,0.0
59,84,939244.9433333334,0.0
59,85,1873086.4777777777,0.0
59,86,1266386.348055556,0.0
59,87,1203004.973888889,0.0
59,88,517008.46000000014,0.0
59,89,1575586.154444444,0.0
59,90,651480.7516666667,0.0
59,91,651480.7516666667,0.0
59,92,7164664.651666667,0.0
59,93,1027458.3616666668,0.0
59,94,1319637.6586111109,0.0
59,95,985793.8627777778,0.0
59,96,608871.3580555556,0.0
59,97,626835.2055555554,0.0
59,98,1983883.849166666,0.0
59,99,510317.86388888885,0.0
59,100,313744.9419444444,0.0
59,101,795806.4497222223,0.0
59,102,5448545.233055556,0.0
59,103,5298223.989722221,0.0
59,104,207900.1588888889,0.0
59,105,1934615.1755555556,0.0
59,106,621856.4147222221,0.0
59,107,289767.7844444445,0.0
59,108,7790723.959166669,0.0
59,109,3789753.1294444446,0.0
59,110,4568210.0061111115,0.0
59,111,487979.5491666667,0.0
59,112,2172980.226944444,0.0
59,113,3401755.336388889,0.0
59,114,2770033.2424999997,0.0
59,115,651480.7516666667,0.0
59,116,2663503.183333333,0.0
59,117,312046.6536111111,0.0
59,118,129895.05249999993,0.0
59,119,481749.9761111112,0.0
59,120,494382.897777778,0.0
59,121,4653465.230833334,0.0
59,122,4653465.230833334,0.0
59,123,4653465.230833334,0.0
59,124,1208561.8558333335,0.0
59,125,3219848.8988888892,0.0
59,126,1665555.6480555548,0.0
59,127,2293353.295,0.0
59,128,1821282.3566666674,0.0
59,129,1685398.506666667,0.0
59,130,34742.61805555555,0.0
59,131,651480.7516666667,0.0
59,132,631004.0594444446,0.0
59,133,499284.0316666666,0.0
59,134,599731.8188888889,0.0
59,135,823528.3358333333,0.0
59,136,615060.8788888888,0.0
59,137,1035673.5197222224,0.0
59,138,632478.1819444445,0.0
59,139,6815910.115277778,0.0
59,140,454549.54777777777,0.0
59,141,4653465.230833334,0.0
59,142,4653465.230833334,0.0
59,143,9308148.991111113,0.0
59,144,2956941.282777778,0.0
59,145,1796793.3222222226,0.0
59,146,3362876.9452777784,0.0
59,147,9483651.661388887,0.0
59,148,807689.0880555557,0.0
59,149,3789753.1294444446,0.0
59,150,654240.1750000002,0.0
59,151,1452353.7261111112,0.0
59,152,1747640.9311111113,0.0
59,153,1328649.151111111,0.0
59,154,6713359.931388887,0.0
59,155,9381918.694166666,0.0
59,156,3493766.263888888,0.0
59,157,2010312.1275000004,0.0
59,158,987917.9097222222,0.0
59,159,939244.9433333334,0.0
59,160,2877700.9952777782,0.0
59,161,4245546.806666666,0.0
59,162,6873353.928611113,0.0
59,163,834114.4447222222,0.0
59,164,1057834.9905555556,0.0
59,165,393928.1283333333,0.0
59,166,4939708.597222222,0.0
59,167,613754.1916666664,0.0
59,168,1877341.4716666667,0.0
59,169,8090780.295000001,0.0
60,61,8220896.478333332,0.0
60,62,1342945.2408333337,0.0
60,63,3618222.2291666656,0.0
60,64,2798303.081944444,0.0
60,65,2334696.3741666665,0.0
60,66,925949.5477777775,0.0
60,67,689212.3491666666,0.0
60,68,230987.1633333334,0.0
60,69,1204847.2047222224,318.0
60,70,2501419.4797222232,0.0
60,71,5678233.308055555,0.0
60,72,2174995.8847222226,0.0
60,73,2501419.4797222232,0.0
60,74,208921.58250000002,0.0
60,75,208921.58250000002,0.0
60,76,3254288.1005555564,0.0
60,77,4760108.230277779,0.0
60,78,1397685.471388889,0.0
60,79,661211.2597222221,0.0
60,80,8220896.478333332,0.0
60,81,2501419.4797222232,0.0
60,82,191511.27555555553,0.0
60,83,2501419.4797222232,0.0
60,84,2501419.4797222232,0.0
60,85,351693.03972222225,0.0
60,86,2518738.041666667,0.0
60,87,138444.44138888892,0.0
60,88,130337.00916666663,0.0
60,89,198239.93861111114,0.0
60,90,208921.58250000002,0.0
60,91,208921.58250000002,0.0
60,92,3712179.752500001,0.0
60,93,3039694.5058333334,0.0
60,94,160243.5416666667,0.0
60,95,348096.9458333333,0.0
60,96,112248.06333333332,0.0
60,97,341993.78138888895,0.0
60,98,518951.63722222205,0.0
60,99,173201.0041666666,0.0
60,100,251242.84055555557,0.0
60,101,651230.0894444445,0.0
60,102,2281269.0544444444,0.0
60,103,2156891.5977777774,0.0
60,104,531790.2013888889,0.0
60,105,449845.69750000007,0.0
60,106,1783656.5533333332,0.0
60,107,367740.02305555553,0.0
60,108,4095853.0633333325,0.0
60,109,1342945.2408333337,0.0
60,110,1765315.7008333332,0.0
60,111,1536685.9816666665,0.0
60,112,491631.2705555557,0.0
60,113,1173932.3544444444,0.0
60,114,883159.5472222224,0.0
60,115,208921.58250000002,0.0
60,116,764179.5163888889,0.0
60,117,1130737.0050000004,0.0
60,118,952852.7277777778,0.0
60,119,1313598.3219444444,0.0
60,120,590422.9486111109,0.0
60,121,8220896.478333332,0.0
60,122,8220896.478333332,0.0
60,123,8220896.478333332,0.0
60,124,3015776.5616666675,0.0
60,125,6130606.868055557,0.0
60,126,3675989.9777777772,0.0
60,127,3521779.5097222216,0.0
60,128,368346.58194444445,0.0
60,129,530990.8547222223,0.0
60,130,845417.3766666665,0.0
60,131,208921.58250000002,0.0
60,132,2680782.8630555556,0.0
60,133,994897.333611111,0.0
60,134,2660885.2124999994,0.0
60,135,367936.3888888888,0.0
60,136,2677488.6202777787,0.0
60,137,2211316.6100000003,0.0
60,138,1335818.2149999996,0.0
60,139,3395122.447222222,0.0
60,140,355823.26027777774,0.0
60,141,8220896.478333332,0.0
60,142,8220896.478333332,0.0
60,143,12743964.340277776,0.0
60,144,932501.6330555556,0.0
60,145,375780.37805555563,0.0
