s1,s2,stat_dis
53,144,2858987.825277778
53,145,1723835.1497222222
53,146,3084854.268333333
53,147,9506458.709444445
53,148,826262.416111111
53,149,3750776.023055556
53,150,486775.9191666666
53,151,1337745.4680555556
53,152,1163869.370277778
53,153,1744293.2591666665
53,154,6644105.234444443
53,155,9458304.661666665
53,156,3533826.228055556
53,157,1634763.8694444443
53,158,1221538.4761111112
53,159,699293.5536111111
53,160,2917767.822777778
53,161,4097779.915277778
53,162,6856905.231666667
53,163,521332.3061111111
53,164,553707.3958333333
53,165,800124.2136111112
53,166,4764678.711388888
53,167,234933.12305555557
53,168,1519262.776944444
53,169,8111485.671944443
54,55,782882.9933333333
54,56,282480.3713888889
54,57,372271.8072222222
54,58,341396.22055555566
54,59,254474.80111111113
54,60,619793.688611111
54,61,4681297.111388888
54,62,3266247.3294444433
54,63,2410376.256666667
54,64,1254941.135555555
54,65,819388.5522222222
54,66,188252.15638888883
54,67,189802.08833333338
54,68,1346590.1208333333
54,69,205525.84055555554
54,70,782882.9933333333
54,71,3343347.65111111
54,72,775286.0311111115
54,73,782882.9933333333
54,74,311517.92944444437
54,75,311517.92944444437
54,76,1472175.4352777777
54,77,2743833.932777779
54,78,2390274.0044444446
54,79,2104408.2733333334
54,80,4681297.111388888
54,81,782882.9933333333
54,82,329857.0369444444
54,83,782882.9933333333
54,84,782882.9933333333
54,85,1468832.7600000005
54,86,1169936.9369444447
54,87,1056152.5133333332
54,88,417688.2549999999
54,89,1086534.1766666668
54,90,311517.92944444437
54,91,311517.92944444437
54,92,6603223.111666666
54,93,1053728.6149999998
54,94,774366.4530555555
54,95,721799.962222222
54,96,375951.9363888889
54,97,312805.415
54,98,1634942.8675000006
54,99,350374.03166666673
54,100,346547.3047222221
54,101,443763.06305555545
54,102,4784191.658055555
54,103,4628715.088055556
54,104,116931.13611111112
54,105,1723683.6666666667
54,106,890578.054722222
54,107,426304.33388888894
54,108,7143789.577499999
54,109,3266247.3294444433
54,110,4034503.206666668
54,111,390979.4102777777
54,112,1693429.0808333335
54,113,2924835.579722222
54,114,2557768.9830555553
54,115,311517.92944444437
54,116,2174675.265555555
54,117,313329.4580555555
54,118,179599.65416666662
54,119,296211.6616666667
54,120,252276.60444444447
54,121,4681297.111388888
54,122,4681297.111388888
54,123,4681297.111388888
54,124,1074944.7641666667
54,125,3252037.0988888885
54,126,1717827.7602777774
54,127,1956541.7333333334
54,128,1255387.9044444447
54,129,1322134.5238888888
54,130,245063.60638888887
54,131,311517.92944444437
54,132,1123113.7411111107
54,133,496531.33944444446
54,134,890284.1744444445
54,135,581493.203611111
54,136,1030190.2377777777
54,137,822716.1619444445
54,138,375358.0941666668
54,139,6182667.177500002
54,140,462105.8216666667
54,141,4681297.111388888
54,142,4681297.111388888
54,143,9187490.932777777
54,144,2479377.3344444446
54,145,1316534.9433333334
54,146,2755437.3669444453
54,147,8779561.400277779
54,148,504759.71361111116
54,149,3266247.3294444433
54,150,298078.1094444444
54,151,1399023.4355555556
54,152,1393280.355
54,153,1646984.638333333
54,154,6044231.614166668
54,155,8704629.894722223
54,156,2971395.1277777776
54,157,1815845.3097222224
54,158,1139398.5530555556
54,159,782882.9933333333
54,160,3077115.4902777774
54,161,4308619.248888887
54,162,6223195.549166666
54,163,408725.8180555556
54,164,749647.4716666666
54,165,421042.56666666677
54,166,4299438.366111111
54,167,219584.69055555545
54,168,1680422.3283333336
54,169,7425315.475
55,56,597285.8380555557
55,57,1605816.0377777773
55,58,1858186.2511111111
55,59,939244.9433333334
55,60,2501419.4797222232
55,61,1713341.4930555555
55,62,6853273.694444446
55,63,1595585.2561111115
55,64,593588.8272222221
55,65,610878.6666666667
55,66,706090.3952777779
55,67,1023023.21
55,68,3900403.354166665
55,69,624792.9555555554
55,70,0.0
55,71,1512222.933888889
55,72,691852.6477777779
55,73,0.0
55,74,1713887.194444445
55,75,1713887.194444445
55,76,577149.2047222225
55,77,1301411.737777778
55,78,3882662.0561111113
55,79,5164778.481666666
55,80,1713341.4930555555
55,81,0.0
55,82,1699185.6313888887
55,83,0.0
55,84,0.0
55,85,4063065.7505555553
55,86,515769.211388889
55,87,3361632.0544444434
55,88,2051679.2877777778
55,89,3299404.474444444
55,90,1713887.194444445
55,91,1713887.194444445
55,92,11502500.055000003
55,93,411534.97388888884
55,94,2742893.644722222
55,95,2725407.5544444434
55,96,1966093.0136111118
55,97,1434033.1749999998
55,98,4407047.464166667
55,99,1658342.4644444445
55,100,1818996.5963888888
55,101,1166134.7280555556
55,102,9075666.346944446
55,103,8842348.129722223
55,104,933385.7655555557
55,105,4579658.659444444
55,106,782518.6058333332
55,107,1846817.086666667
55,108,12204537.74916667
55,109,6853273.694444446
55,110,8022959.862777779
55,111,275282.943611111
55,112,4585036.639166666
55,113,6428404.889166667
55,114,5883936.290833332
55,115,1713887.194444445
55,116,5258406.819444445
55,117,527948.3191666666
55,118,809169.7536111111
55,119,600214.0455555555
55,120,1304601.918888889
55,121,1713341.4930555555
55,122,1713341.4930555555
55,123,1713341.4930555555
55,124,25494.67361111111
55,125,912079.3627777775
55,126,381658.3891666666
55,127,962007.5833333335
55,128,3671285.449444445
55,129,3842734.832222222
55,130,1031846.4552777777
55,131,1713887.194444445
55,132,751272.5511111113
55,133,1105480.3127777777
55,134,440397.1838888889
55,135,1897043.628611111
55,136,619818.4566666668
55,137,343812.4275000001
55,138,602311.3858333332
55,139,10942169.5775
55,140,2163380.3572222227
55,141,1713341.4930555555
55,142,1713341.4930555555
55,143,5465103.30111111
55,144,5735512.65
55,145,3794987.392222222
55,146,6016381.820833331
55,147,14314019.697500002
55,148,2264207.834166667
55,149,6853273.694444446
55,150,1704895.4711111109
55,151,260812.9855555556
55,152,314163.1861111112
55,153,645532.4416666664
55,154,10782960.126944443
55,155,14230711.572500002
55,156,6504560.083888887
55,157,621580.1780555556
55,158,225118.68472222215
55,159,0.0
55,160,1194420.744722222
55,161,1820398.1244444444
55,162,10977632.751944443
55,163,1293720.8619444445
55,164,144561.68444444443
55,165,1989810.7249999996
55,166,8359505.65611111
55,167,1200116.7894444447
55,168,577229.5866666668
55,169,12565891.55
56,57,356211.2291666666
56,58,980446.2541666667
56,59,586716.9286111109
56,60,1106020.5927777784
56,61,3693688.225555555
56,62,4685358.501944444
56,63,1226151.5458333334
56,64,943295.8558333331
56,65,800457.7636111111
56,66,358464.78944444447
56,67,513204.38194444455
56,68,2085928.9749999996
56,69,627897.5002777777
56,70,597285.8380555557
56,71,2059284.2430555562
56,72,858786.1386111112
56,73,597285.8380555557
56,74,928599.2102777776
56,75,928599.2102777776
56,76,1146340.7716666665
56,77,1558028.2097222218
56,78,2400058.354166667
56,79,3250756.555833333
56,80,3693688.225555555
56,81,597285.8380555557
56,82,724149.3644444447
56,83,597285.8380555557
56,84,597285.8380555557
56,85,2466290.165833334
56,86,523496.82888888917
56,87,1751749.1930555557
56,88,997957.6036111112
56,89,1888601.8558333335
56,90,928599.2102777776
56,91,928599.2102777776
56,92,8612076.10972222
56,93,1323310.3936111112
56,94,1362936.5383333329
56,95,1681764.6047222223
56,96,784066.5527777777
56,97,551196.6508333334
56,98,2775505.248333333
56,99,569865.7302777778
56,100,889176.6716666666
56,101,360183.78833333333
56,102,6297150.5911111105
56,103,6085996.933888888
56,104,386312.6047222222
56,105,2786493.003611111
56,106,729783.1622222221
56,107,1008606.9325000001
56,108,9190093.43388889
56,109,4685358.501944444
56,110,5466722.733055556
56,111,452564.2705555555
56,112,2708168.5611111107
56,113,4255269.123333333
56,114,3805604.79
56,115,928599.2102777776
56,116,3387947.743055555
56,117,198382.36722222227
56,118,374403.038888889
56,119,397661.8130555556
56,120,569202.9513888889
56,121,3693688.225555555
56,122,3693688.225555555
56,123,3693688.225555555
56,124,791783.6227777777
56,125,2424522.0963888885
56,126,1218843.4122222224
56,127,1237996.678055555
56,128,2156041.203055556
56,129,2479816.734722222
56,130,658172.2672222222
56,131,928599.2102777776
56,132,1021892.8213888891
56,133,268070.3630555555
56,134,1027414.4813888889
56,135,551844.9683333333
56,136,1003828.6280555555
56,137,298458.71166666655
56,138,116432.58333333328
56,139,8105839.292777779
56,140,1033464.2025000001
56,141,3693688.225555555
56,142,3693688.225555555
56,143,6755663.850833334
56,144,3739077.6280555557
56,145,2348003.909166667
56,146,3899854.1150000007
56,147,10909467.155555557
56,148,1001824.2583333332
56,149,4685358.501944444
56,150,763485.6413888889
56,151,1290590.5213888893
56,152,771040.305277778
56,153,1390103.171944445
56,154,7739117.849444444
56,155,10861846.110555556
56,156,4394752.33361111
56,157,906950.7011111111
56,158,972053.9055555554
56,159,597285.8380555557
56,160,1953419.0083333333
56,161,2941319.6075000004
56,162,8133841.673333334
56,163,241477.63444444438
56,164,452216.6591666666
56,165,1038633.9441666666
56,166,5716680.818611113
56,167,653771.3858333335
56,168,805657.8097222224
56,169,9451961.520833336
57,58,598017.8811111111
57,59,818176.7438888891
57,60,315808.36138888885
57,61,6208110.450277777
57,62,2682482.2266666656
57,63,2015536.0672222215
57,64,1916775.769999999
57,65,1730895.9694444446
57,66,661783.4919444444
57,67,614902.2461111109
57,68,849536.4691666667
57,69,987241.4422222222
57,70,1605816.0377777773
57,71,3875214.835555556
57,72,1700731.8527777777
57,73,1605816.0377777773
57,74,431239.45999999996
57,75,431239.45999999996
57,76,2395699.456388889
57,77,3105400.1394444443
57,78,1592446.3755555558
57,79,1749790.3961111114
57,80,6208110.450277777
57,81,1605816.0377777773
57,82,230290.80583333335
57,83,1605816.0377777773
57,84,1605816.0377777773
57,85,1152412.9450000003
57,86,1455349.4525000001
57,87,724508.3111111112
57,88,439540.618888889
57,89,779006.2405555556
57,90,431239.45999999996
57,91,431239.45999999996
57,92,5769823.676111111
57,93,2431346.435555556
57,94,485913.92194444453
57,95,912589.7477777778
57,96,261635.031388889
57,97,248938.83888888883
57,98,1434762.9730555555
57,99,178038.29722222226
57,100,493726.22138888884
57,101,257262.86305555547
57,102,3824992.0758333327
57,103,3649416.718611112
57,104,399322.36166666675
57,105,1398664.8800000004
57,106,1313847.656944444
57,107,667938.0344444445
57,108,6213842.015277777
57,109,2682482.2266666656
57,110,3212919.953888889
57,111,1051911.8975
57,112,1296881.3997222222
57,113,2391108.0352777783
57,114,2092840.884166666
57,115,431239.45999999996
57,116,1797398.5622222223
57,117,590647.8430555555
57,118,666806.5219444444
57,119,825756.6555555556
57,120,458683.64055555576
57,121,6208110.450277777
57,122,6208110.450277777
57,123,6208110.450277777
57,124,1984092.994722223
57,125,4460644.650555557
57,126,2543716.7213888885
57,127,2266388.4161111107
57,128,973579.8150000001
57,129,1339369.8033333328
57,130,820379.4519444443
57,131,431239.45999999996
57,132,2019468.1766666668
57,133,468547.1561111112
57,134,2057244.3327777775
57,135,158409.67861111113
57,136,2025203.956666666
57,137,1141229.1852777775
57,138,582227.6541666666
57,139,5344354.872500002
57,140,605289.9555555556
57,141,6208110.450277777
57,142,6208110.450277777
57,143,9617527.220555555
57,144,2037871.6922222232
57,145,1140504.1866666665
57,146,2057038.124166667
57,147,7565030.16638889
57,148,307401.47305555554
57,149,2682482.2266666656
57,150,306002.62833333336
57,151,2648415.604444445
57,152,1972716.7422222216
57,153,2658020.3605555557
57,154,4961525.365833333
57,155,7542473.91638889
57,156,2519526.4188888893
57,157,2198423.5669444446
57,158,2206663.4208333334
57,159,1605816.0377777773
57,160,3814762.2075000005
57,161,5173092.957222223
57,162,5356026.072500002
57,163,128801.3547222222
57,164,1294964.1244444447
57,165,584610.3338888888
57,166,3371012.5416666674
57,167,450803.53833333333
57,168,2044789.565
57,169,6395692.4661111105
58,59,290655.2733333334
58,60,302810.24194444437
58,61,6925703.983055556
58,62,2002221.2511111114
58,63,3878148.2566666664
58,64,2020571.2622222223
58,65,1386098.6450000005
58,66,406482.7691666668
58,67,198468.89611111104
58,68,626834.0502777777
58,69,534314.6572222221
58,70,1858186.2511111111
58,71,4939364.843333333
58,72,1196369.4983333333
58,73,1858186.2511111111
58,74,216961.12333333323
58,75,216961.12333333323
58,76,2314237.218611111
58,77,4161008.4627777776
58,78,2014201.6105555557
58,79,933911.4438888885
58,80,6925703.983055556
58,81,1858186.2511111111
58,82,383885.98305555555
58,83,1858186.2511111111
58,84,1858186.2511111111
58,85,723388.4311111112
58,86,2221775.777500001
58,87,385545.01166666654
58,88,84685.75333333333
58,89,603730.3444444444
58,90,216961.12333333323
58,91,216961.12333333323
58,92,4593959.097777776
58,93,1935408.6205555554
58,94,538233.3180555556
58,95,259702.15222222218
58,96,206175.24972222227
58,97,419929.3627777777
58,98,773195.7019444443
58,99,276564.3038888889
58,100,43790.845833333326
58,101,806353.5425000001
58,102,3242748.2325
58,103,3131031.6275000013
58,104,280930.6677777778
58,105,750098.85
58,106,1342482.909722222
58,107,94666.97444444444
58,108,5095267.135277776
58,109,2002221.2511111114
58,110,2581783.51
58,111,1051527.9591666665
58,112,908721.9113888886
58,113,1725477.1080555557
58,114,1300568.0897222226
58,115,216961.12333333323
58,116,1228706.1922222222
58,117,777989.810277778
58,118,444755.3636111111
58,119,840124.0650000001
58,120,390791.33055555564
58,121,6925703.983055556
58,122,6925703.983055556
58,123,6925703.983055556
58,124,2292551.3913888894
58,125,5116540.973333335
58,126,2956483.7441666676
58,127,3313517.6344444435
58,128,737754.8699999999
58,129,632562.3794444443
58,130,251172.9552777778
58,131,216961.12333333323
58,132,1638697.2005555558
58,133,838373.6622222222
58,134,1539726.652777778
58,135,619816.5169444445
58,136,1601085.6027777782
58,137,1877179.6458333335
58,138,1096846.165833333
58,139,4312583.6397222215
58,140,131748.29111111106
58,141,6925703.983055556
58,142,6925703.983055556
58,143,12108681.932777777
58,144,1420279.0716666663
58,145,712706.8505555555
58,146,1734911.868611111
58,147,6485128.753055557
58,148,251137.16416666663
58,149,2002221.2511111114
58,150,275808.10388888884
58,151,2621356.0027777776
58,152,2847708.805
58,153,2562954.2833333323
58,154,4237210.958055555
58,155,6401656.873055557
58,156,1792921.8555555558
58,157,3281005.096388889
58,158,2133994.0230555558
58,159,1858186.2511111111
58,160,4695957.295277777
58,161,6379380.568333333
58,162,4356162.241388889
58,163,829596.4874999998
58,164,1833821.1761111114
58,165,63753.84333333334
58,166,2857101.369444444
58,167,422861.06666666665
58,168,3100689.0272222226
58,169,5340073.54222222
59,60,923073.2363888889
59,61,4653465.230833334
59,62,3789753.1294444446
59,63,3062453.951666666
59,64,1009811.4477777776
59,65,455276.07388888893
59,66,54182.756388888876
59,67,27359.16888888889
59,68,1646930.443611111
59,69,234225.37055555554
59,70,939244.9433333334
59,71,3111846.421666667
59,72,338449.0494444445
59,73,939244.9433333334
59,74,651480.7516666667
59,75,651480.7516666667
59,76,1048571.8775000002
59,77,2547502.0222222228
59,78,2435052.549999999
59,79,2192648.782777779
59,80,4653465.230833334
59,81,939244.9433333334
59,82,807383.7263888888
59,83,939244.9433333334
59,84,939244.9433333334
59,85,1873086.4777777777
59,86,1266386.348055556
59,87,1203004.973888889
59,88,517008.46000000014
59,89,1575586.154444444
59,90,651480.7516666667
59,91,651480.7516666667
59,92,7164664.651666667
59,93,1027458.3616666668
59,94,1319637.6586111109
59,95,985793.8627777778
59,96,608871.3580555556
59,97,626835.2055555554
59,98,1983883.849166666
59,99,510317.86388888885
59,100,313744.9419444444
59,101,795806.4497222223
59,102,5448545.233055556
59,103,5298223.989722221
59,104,207900.1588888889
59,105,1934615.1755555556
59,106,621856.4147222221
59,107,289767.7844444445
59,108,7790723.959166669
59,109,3789753.1294444446
59,110,4568210.0061111115
59,111,487979.5491666667
59,112,2172980.226944444
59,113,3401755.336388889
59,114,2770033.2424999997
59,115,651480.7516666667
59,116,2663503.183333333
59,117,312046.6536111111
59,118,129895.05249999993
59,119,481749.9761111112
59,120,494382.897777778
59,121,4653465.230833334
59,122,4653465.230833334
59,123,4653465.230833334
59,124,1208561.8558333335
59,125,3219848.8988888892
59,126,1665555.6480555548
59,127,2293353.295
59,128,1821282.3566666674
59,129,1685398.506666667
59,130,34742.61805555555
59,131,651480.7516666667
59,132,631004.0594444446
59,133,499284.0316666666
59,134,599731.8188888889
59,135,823528.3358333333
59,136,615060.8788888888
59,137,1035673.5197222224
59,138,632478.1819444445
59,139,6815910.115277778
59,140,454549.54777777777
59,141,4653465.230833334
59,142,4653465.230833334
59,143,9308148.991111113
59,144,2956941.282777778
59,145,1796793.3222222226
59,146,3362876.9452777784
59,147,9483651.661388887
59,148,807689.0880555557
59,149,3789753.1294444446
59,150,654240.1750000002
59,151,1452353.7261111112
59,152,1747640.9311111113
59,153,1328649.151111111
59,154,6713359.931388887
59,155,9381918.694166666
59,156,3493766.263888888
59,157,2010312.1275000004
59,158,987917.9097222222
59,159,939244.9433333334
59,160,2877700.9952777782
59,161,4245546.806666666
59,162,6873353.928611113
59,163,834114.4447222222
59,164,1057834.9905555556
59,165,393928.1283333333
59,166,4939708.597222222
59,167,613754.1916666664
59,168,1877341.4716666667
59,169,8090780.295000001
60,61,8220896.478333332
60,62,1342945.2408333337
60,63,3618222.2291666656
60,64,2798303.081944444
60,65,2334696.3741666665
60,66,925949.5477777775
60,67,689212.3491666666
60,68,230987.1633333334
60,69,1204847.2047222224
60,70,2501419.4797222232
60,71,5678233.308055555
60,72,2174995.8847222226
60,73,2501419.4797222232
60,74,208921.58250000002
60,75,208921.58250000002
60,76,3254288.1005555564
60,77,4760108.230277779
60,78,1397685.471388889
60,79,661211.2597222221
60,80,8220896.478333332
60,81,2501419.4797222232
60,82,191511.27555555553
60,83,2501419.4797222232
60,84,2501419.4797222232
60,85,351693.03972222225
60,86,2518738.041666667
60,87,138444.44138888892
60,88,130337.00916666663
60,89,198239.93861111114
60,90,208921.58250000002
60,91,208921.58250000002
60,92,3712179.752500001
60,93,3039694.5058333334
60,94,160243.5416666667
60,95,348096.9458333333
60,96,112248.06333333332
60,97,341993.78138888895
60,98,518951.63722222205
60,99,173201.0041666666
60,100,251242.84055555557
60,101,651230.0894444445
60,102,2281269.0544444444
60,103,2156891.5977777774
60,104,531790.2013888889
60,105,449845.69750000007
60,106,1783656.5533333332
60,107,367740.02305555553
60,108,4095853.0633333325
60,109,1342945.2408333337
60,110,1765315.7008333332
60,111,1536685.9816666665
60,112,491631.2705555557
60,113,1173932.3544444444
60,114,883159.5472222224
60,115,208921.58250000002
60,116,764179.5163888889
60,117,1130737.0050000004
60,118,952852.7277777778
60,119,1313598.3219444444
60,120,590422.9486111109
60,121,8220896.478333332
60,122,8220896.478333332
60,123,8220896.478333332
60,124,3015776.5616666675
60,125,6130606.868055557
60,126,3675989.9777777772
60,127,3521779.5097222216
60,128,368346.58194444445
60,129,530990.8547222223
60,130,845417.3766666665
60,131,208921.58250000002
60,132,2680782.8630555556
60,133,994897.333611111
60,134,2660885.2124999994
60,135,367936.3888888888
60,136,2677488.6202777787
60,137,2211316.6100000003
60,138,1335818.2149999996
60,139,3395122.447222222
60,140,355823.26027777774
60,141,8220896.478333332
60,142,8220896.478333332
60,143,12743964.340277776
60,144,932501.6330555556
60,145,375780.37805555563
60,146,950066.0761111111
60,147,5236758.913333332
60,148,62301.48000000001
60,149,1342945.2408333337
60,150,202506.30027777777
60,151,3572519.9902777784
60,152,3270007.6930555543
60,153,3606138.618055556
60,154,3183216.923333334
60,155,5207686.221111112
60,156,1265370.2958333332
60,157,3680364.525
60,158,3052455.656111111
60,159,2501419.4797222232
60,160,5618148.49111111
60,161,7304646.194166665
60,162,3403966.907777778
60,163,641150.975
60,164,2217113.8930555554
60,165,259366.57138888887
60,166,1935096.6730555557
60,167,467556.65138888883
60,168,3533758.7108333334
60,169,4251241.079166666
61,62,15419909.326388888
61,63,3222999.0575
61,64,2383426.239722222
61,65,2792976.3930555554
61,66,4184393.177222222
61,67,4987658.578055557
61,68,10662621.844444446
61,69,4046940.4402777785
61,70,1713341.4930555555
61,71,1252458.5436111111
61,72,3093309.0408333335
61,73,1713341.4930555555
61,74,6854439.131944446
61,75,6854439.131944446
61,76,1885081.6894444446
61,77,1608846.6169444448
61,78,9319127.11027778
61,79,12707372.883055553
61,80,0.0
61,81,1713341.4930555555
61,82,6726271.171666667
61,83,1713341.4930555555
61,84,1713341.4930555555
61,85,11043117.28527778
61,86,2259046.5627777777
61,87,9715799.341944445
61,88,7390127.230833332
61,89,9736756.353611112
61,90,6854439.131944446
61,91,6854439.131944446
61,92,22077291.992500003
61,93,2246478.0613888884
61,94,8678765.104444444
61,95,8672953.719722224
61,96,7172027.2038888885
61,97,6022749.218055556
61,98,11579891.83222222
61,99,6471957.715833332
61,100,6837930.044999999
61,101,5162927.354444444
61,102,18651686.11777778
61,103,18311475.894999996
61,104,4958593.997499999
61,105,11827343.521944445
61,106,3436155.596111111
61,107,6782794.474166669
61,108,23053467.91444444
61,109,15419909.326388888
61,110,17135157.50861111
61,111,2988548.17
61,112,11851319.165555552
61,113,14745297.857222226
61,114,13881814.01166667
61,115,6854439.131944446
61,116,12948645.898611108
61,117,3612420.4122222215
61,118,4357852.649444444
61,119,3778460.7524999995
61,120,5662405.711944444
61,121,0.0
61,122,0.0
61,123,0.0
61,124,1320875.930555556
61,125,213422.60861111112
61,126,1276015.098888889
61,127,2369979.1069444446
61,128,10349657.4175
61,129,10600286.864166666
61,130,4920248.112222223
61,131,6854439.131944446
61,132,2759330.8747222223
61,133,4571679.055833332
61,134,2438404.6436111107
61,135,6589855.499444445
61,136,2600882.6247222214
61,137,2293302.8955555554
61,138,3526133.3788888888
61,139,21303771.134444445
61,140,7353356.366944443
61,141,0.0
61,142,0.0
61,143,2376970.7636111104
61,144,13681624.02361111
61,145,10582709.799166664
61,146,14103798.511111107
61,147,25931408.934999995
61,148,7796028.363333333
61,149,15419909.326388888
61,150,6741193.053055555
61,151,1376650.0619444444
61,152,1464283.8263888895
61,153,1881071.3402777775
61,154,21071385.200555556
61,155,25818303.176666666
61,156,14863071.104722224
61,157,1488079.9961111108
61,158,1594909.930555555
61,159,1713341.4930555555
61,160,866294.035
61,161,585261.7480555556
61,162,21356837.542222224
61,163,5326639.205
61,164,2136864.499722223
61,165,7186139.762500001
61,166,17617078.543611113
61,167,5683752.140833333
61,168,1557171.6102777775
61,169,23556360.11527778
62,63,8622135.189444445
62,64,7292919.632777778
62,65,6526800.297222222
62,66,4029000.261944446
62,67,3373041.2072222214
62,68,656177.5763888889
62,69,4059564.286111111
62,70,6853273.694444446
62,71,12312207.556111114
62,72,6168336.603333335
62,73,6853273.694444446
62,74,1712755.75
62,75,1712755.75
62,76,8240389.604722221
62,77,10966837.118333332
62,78,3291242.142222222
62,79,359117.4038888889
62,80,15419909.326388888
62,81,6853273.694444446
62,82,1925483.114722222
62,83,6853273.694444446
62,84,6853273.694444446
62,85,382927.2950000001
62,86,7309649.914166668
62,87,933226.3933333331
62,88,1654252.296111111
62,89,704735.1494444443
62,90,1712755.75
62,91,1712755.75
62,92,632435.0133333332
62,93,7019568.543333336
62,94,1151637.0002777777
62,95,1109477.6822222222
62,96,1834454.2441666669
62,97,2536109.7249999996
62,98,340944.9197222223
62,99,2311276.508888888
62,100,2060316.204722222
62,101,3452359.8502777773
62,102,203837.77472222224
62,103,184384.83805555553
62,104,3162184.298888889
62,105,363747.69000000006
62,106,5754799.255833334
62,107,2253895.5672222218
62,108,786324.2574999998
62,109,0.0
62,110,78599.27666666667
62,111,5128651.076944445
62,112,332711.4002777779
62,113,74504.62805555556
62,114,167828.02694444446
62,115,1712755.75
62,116,157871.39722222224
62,117,4638958.699722223
62,118,3991449.156388888
62,119,4523313.020555554
62,120,2868800.746666666
62,121,15419909.326388888
62,122,15419909.326388888
62,123,15419909.326388888
62,124,7714651.11805556
62,125,12589347.565555558
62,126,8871944.244722225
62,127,8426627.655555556
62,128,594519.2855555555
62,129,607018.0516666665
62,130,3534184.2969444436
62,131,1712755.75
62,132,7013583.828888888
62,133,4453445.143333333
62,134,6722978.2700000005
62,135,2792017.525833334
62,136,6935814.573333334
62,137,6725064.555277779
62,138,5035192.319166666
62,139,498781.8663888888
62,140,2062952.0405555554
62,141,15419909.326388888
62,142,15419909.326388888
62,143,21922707.87055555
62,144,123068.16111111111
62,145,499745.65055555565
62,146,121549.97916666669
62,147,1359228.9224999999
62,148,1480291.1508333334
62,149,0.0
62,150,1912884.6377777779
62,151,8307712.307777779
62,152,8294157.6361111095
62,153,8454074.333333336
62,154,486227.40472222224
62,155,1335452.6947222226
62,156,67508.51166666666
62,157,9168944.8475
62,158,7764362.198611112
62,159,6853273.694444446
62,160,12130108.230833331
62,161,14570643.17166667
62,162,498982.27972222224
62,163,3508747.948055555
62,164,6439877.928888888
62,165,1876720.475
62,166,124666.65611111108
62,167,2512942.1227777787
62,168,8897824.756111113
62,169,864845.1583333333
63,64,1992456.0927777775
63,65,2868380.138888889
63,66,2472382.623611111
63,67,2923034.541666667
63,68,5114933.264722221
63,69,2916880.479444444
63,70,1595585.2561111115
63,71,1636081.1416666661
63,72,3108923.7699999996
63,73,1595585.2561111115
63,74,3396725.97
63,75,3396725.97
63,76,2480572.414722223
63,77,1507567.3383333334
63,78,4308635.483333333
63,79,7115386.723888891
63,80,3222999.0575
63,81,1595585.2561111115
63,82,2765377.595833333
63,83,1595585.2561111115
63,84,1595585.2561111115
63,85,5661579.600555555
63,86,1006395.9386111111
63,87,4774806.448333332
63,88,3684615.154444444
63,89,4625046.774444444
63,90,3396725.97
63,91,3396725.97
63,92,13646223.41888889
63,93,3221847.116111111
63,94,3791777.7697222224
63,95,4842286.658888888
63,96,3196052.3286111103
63,97,2538547.693333333
63,98,6277931.928611112
63,99,2671129.488333333
63,100,3639264.8680555564
63,101,1735788.463611111
63,102,10457618.940833336
63,103,10124116.876388889
63,104,2551727.7061111117
63,105,6390065.049444444
63,106,2345669.0313888886
63,107,3961512.6383333337
63,108,14251355.415277775
63,109,8622135.189444445
63,110,9561615.85055555
63,111,2007833.7641666667
63,112,6091804.239166667
63,113,8084535.656944445
63,114,7756972.785277777
63,115,3396725.97
63,116,6975721.917777779
63,117,1714277.8886111113
63,118,2612698.720277778
63,119,2003648.0361111115
63,120,2588310.325
63,121,3222999.0575
63,122,3222999.0575
63,123,3222999.0575
63,124,1610968.6325
63,125,2333232.9183333335
63,126,1720324.1569444444
63,127,1376473.2233333334
63,128,5048788.887777778
63,129,6108177.969999999
63,130,3294043.874722221
63,131,3396725.97
63,132,2839808.138888888
63,133,1874774.1872222223
63,134,3004142.4433333334
63,135,2317535.996944445
63,136,2879849.869999999
63,137,1063344.5063888887
63,138,1347484.7613888886
63,139,12952058.528055552
63,140,4011783.3344444446
63,141,3222999.0575
63,142,3222999.0575
63,143,4017425.7161111105
63,144,7389327.5216666665
63,145,5635906.139444443
63,146,7267766.208055558
63,147,16131103.423611112
63,148,3526968.2624999993
63,149,8622135.189444445
63,150,3122890.505
63,151,2440668.026111111
63,152,1022087.7427777777
63,153,2677680.847777778
63,154,12264115.46083333
63,155,16152459.143055554
63,156,8485202.818888888
63,157,914329.436388889
63,158,2290630.2747222222
63,159,1595585.2561111115
63,160,1811787.1013888894
63,161,2271079.80888889
63,162,12925534.794722222
63,163,1635009.581388889
63,164,1212176.415
63,165,3936234.989444444
63,166,9650396.883333333
63,167,2743075.6288888897
63,168,994315.2055555554
63,169,14481957.960555553
64,65,599570.4099999999
64,66,842471.5580555554
64,67,1134121.041666667
64,68,4066306.1875
64,69,1022095.4483333329
64,70,593588.8272222221
64,71,1543852.4177777776
64,72,619414.506111111
64,73,593588.8272222221
64,74,2230695.893888889
64,75,2230695.893888889
64,76,530084.6369444444
64,77,1327263.4622222227
64,78,3501489.0322222216
64,79,5254760.3255555555
64,80,2383426.239722222
64,81,593588.8272222221
64,82,2212649.231388889
64,83,593588.8272222221
64,84,593588.8272222221
64,85,4478491.646111111
